candidate_formula,prototype_id,substitution,w_letter,group_size,max_mismatch,status,generated_cif,n_neighbor_checks
Na8Cr2O7,mp-780360,Gd->Cr,e,68,0.34401531960692355,rejected_radiusmatch_high,,212
Fe5Pd2,mp-1104610,Eu->Fe,f,12,0.17751921512058844,rejected_radiusmatch_high,,48
Co5Pd2,mp-1104610,Eu->Co,f,12,0.19892865539550816,rejected_radiusmatch_high,,48
Ni5Pd2,mp-1104610,Eu->Ni,f,12,0.19892865539550816,rejected_radiusmatch_high,,48
Mn5Pd2,mp-1104610,Eu->Mn,f,12,0.17751921512058844,rejected_radiusmatch_high,,48
Cr5Pd2,mp-1104610,Eu->Cr,f,12,0.17751921512058844,rejected_radiusmatch_high,,48
Fe4Mo7O27,mp-704325,Gd->Fe,f,152,0.39110161309603536,rejected_radiusmatch_high,,340
Co4Mo7O27,mp-704325,Gd->Co,f,152,0.3802284276156075,rejected_radiusmatch_high,,340
Ni4Mo7O27,mp-704325,Gd->Ni,f,152,0.3802284276156075,rejected_radiusmatch_high,,340
Mn4Mo7O27,mp-704325,Gd->Mn,f,152,0.39110161309603536,rejected_radiusmatch_high,,340
Cr4Mo7O27,mp-704325,Gd->Cr,f,152,0.39110161309603536,rejected_radiusmatch_high,,340
Fe6Mo10O39,mp-1195215,Gd->Fe,f,108,0.3826696928947795,rejected_radiusmatch_high,,224
Co6Mo10O39,mp-1195215,Gd->Co,f,108,0.37164593741075774,rejected_radiusmatch_high,,224
Ni6Mo10O39,mp-1195215,Gd->Ni,f,108,0.37164593741075774,rejected_radiusmatch_high,,224
Mn6Mo10O39,mp-1195215,Gd->Mn,f,108,0.3826696928947795,rejected_radiusmatch_high,,224
Cr6Mo10O39,mp-1195215,Gd->Cr,f,108,0.3826696928947795,rejected_radiusmatch_high,,224
Fe16Sb11,mp-1227931,Eu->Fe,c,44,0.25207258128277193,rejected_radiusmatch_high,,224
Co16Sb11,mp-1227931,Eu->Co,c,44,0.2744310202342499,rejected_radiusmatch_high,,224
Ni16Sb11,mp-1227931,Eu->Ni,c,44,0.2744310202342499,rejected_radiusmatch_high,,224
Mn16Sb11,mp-1227931,Eu->Mn,c,44,0.25207258128277193,rejected_radiusmatch_high,,224
Cr16Sb11,mp-1227931,Eu->Cr,c,44,0.25207258128277193,rejected_radiusmatch_high,,224
NbFe3O7,mp-770993,Eu->Fe,a,44,0.3271546113753203,rejected_radiusmatch_high,,132
NbCo3O7,mp-770993,Eu->Co,a,44,0.31664140217805975,rejected_radiusmatch_high,,132
NbNi3O7,mp-770993,Eu->Ni,a,44,0.31664140217805975,rejected_radiusmatch_high,,132
Mn3NbO7,mp-770993,Eu->Mn,a,44,0.3271546113753203,rejected_radiusmatch_high,,132
NbCr3O7,mp-770993,Eu->Cr,a,44,0.3271546113753203,rejected_radiusmatch_high,,132
Fe3MoO7,mp-1213342,Eu->Fe,a,44,0.3482670255306863,rejected_radiusmatch_high,,136
Co3MoO7,mp-1213342,Eu->Co,a,44,0.3470494352288358,rejected_radiusmatch_high,,136
Ni3MoO7,mp-1213342,Eu->Ni,a,44,0.3470494352288358,rejected_radiusmatch_high,,136
Mn3MoO7,mp-1213342,Eu->Mn,a,44,0.3482670255306863,rejected_radiusmatch_high,,136
Cr3MoO7,mp-1213342,Eu->Cr,a,44,0.3482670255306863,rejected_radiusmatch_high,,136
Fe2TeO6,mp-17583,Gd->Fe,a,36,0.32218630474545573,rejected_radiusmatch_high,,100
Co2TeO6,mp-17583,Gd->Co,a,36,0.30986241937719133,rejected_radiusmatch_high,,100
Ni2TeO6,mp-17583,Gd->Ni,a,36,0.30986241937719133,rejected_radiusmatch_high,,100
Mn2TeO6,mp-17583,Gd->Mn,a,36,0.32218630474545573,rejected_radiusmatch_high,,100
Cr2TeO6,mp-17583,Gd->Cr,a,36,0.32218630474545573,rejected_radiusmatch_high,,100
Li2Fe5Sn7,mp-1212398,Eu->Fe,a,56,0.27376658182308106,rejected_radiusmatch_high,,300
Li2Co5Sn7,mp-1212398,Eu->Co,a,56,0.2965124136413503,rejected_radiusmatch_high,,300
Li2Ni5Sn7,mp-1212398,Eu->Ni,a,56,0.2965124136413503,rejected_radiusmatch_high,,300
Li2Mn5Sn7,mp-1212398,Eu->Mn,a,56,0.27376658182308106,rejected_radiusmatch_high,,300
Li2Cr5Sn7,mp-1212398,Eu->Cr,a,56,0.27376658182308106,rejected_radiusmatch_high,,300
Fe2W2O9,mp-1178333,Gd->Fe,c,36,0.33828320281280505,rejected_radiusmatch_high,,68
Co2W2O9,mp-1178333,Gd->Co,c,36,0.3277797615876115,rejected_radiusmatch_high,,68
Ni2W2O9,mp-1178333,Gd->Ni,c,36,0.3277797615876115,rejected_radiusmatch_high,,68
Mn2W2O9,mp-1178333,Gd->Mn,c,36,0.33828320281280505,rejected_radiusmatch_high,,68
Cr2W2O9,mp-1178333,Gd->Cr,c,36,0.33828320281280505,rejected_radiusmatch_high,,68
Cr3FeS6,mp-530588,Dy->Fe,a,28,0.27976086380153736,rejected_radiusmatch_high,,128
Cr3CoS6,mp-530588,Dy->Co,a,28,0.30698981835050615,rejected_radiusmatch_high,,128
Cr3NiS6,mp-530588,Dy->Ni,a,28,0.30698981835050615,rejected_radiusmatch_high,,128
Mn(CrS2)3,mp-530588,Dy->Mn,a,28,0.27976086380153736,rejected_radiusmatch_high,,128
Fe3OsO7,mp-567291,Gd->Fe,a,88,0.30041446424522705,rejected_radiusmatch_high,,312
Co3OsO7,mp-567291,Gd->Co,a,88,0.30213351374207453,rejected_radiusmatch_high,,312
Ni3OsO7,mp-567291,Gd->Ni,a,88,0.30213351374207453,rejected_radiusmatch_high,,312
Mn3OsO7,mp-567291,Gd->Mn,a,88,0.30041446424522705,rejected_radiusmatch_high,,312
Cr3OsO7,mp-567291,Gd->Cr,a,88,0.30041446424522705,rejected_radiusmatch_high,,312
KFe(SeO4)2,mp-1212816,Gd->Fe,a,96,0.48285789692725345,rejected_radiusmatch_high,,208
KCo(SeO4)2,mp-1212816,Gd->Co,a,96,0.5208798942843623,rejected_radiusmatch_high,,208
KNi(SeO4)2,mp-1212816,Gd->Ni,a,96,0.5208798942843623,rejected_radiusmatch_high,,208
KMn(SeO4)2,mp-1212816,Gd->Mn,a,96,0.48285789692725345,rejected_radiusmatch_high,,208
KCr(SeO4)2,mp-1212816,Gd->Cr,a,96,0.48285789692725345,rejected_radiusmatch_high,,208
Ti3Fe29B2,mp-1223079,Nd->Fe,d,14,0.26183300829639505,rejected_radiusmatch_high,,110
V3Fe29B2,mp-1220671,Nd->Fe,d,14,0.2591573208663475,rejected_radiusmatch_high,,126
Fe19C,mp-1224658,Ho->Fe,b,2,0.18871014644535522,rejected_radiusmatch_high,,4
Fe17Co2C,mp-1224658,Ho->Co,b,2,0.21770307684646134,rejected_radiusmatch_high,,4
Fe17Ni2C,mp-1224658,Ho->Ni,b,2,0.21770307684646134,rejected_radiusmatch_high,,4
Mn2Fe17C,mp-1224658,Ho->Mn,b,2,0.18871014644535522,rejected_radiusmatch_high,,4
Cr2Fe17C,mp-1224658,Ho->Cr,b,2,0.18871014644535522,rejected_radiusmatch_high,,4
Mn3O5,mp-542392,Eu->Mn,g,8,0.31429506126159684,rejected_radiusmatch_high,,40
Fe9B7,mp-680207,Gd->Fe,d,16,0.28922134792748266,rejected_radiusmatch_high,,192
LiFe2Ge3,mp-637249,Eu->Fe,g,24,0.29499815017818265,rejected_radiusmatch_high,,124
LiCo2Ge3,mp-637249,Eu->Co,g,24,0.3199019607585322,rejected_radiusmatch_high,,124
LiNi2Ge3,mp-637249,Eu->Ni,g,24,0.3199019607585322,rejected_radiusmatch_high,,124
LiMn2Ge3,mp-637249,Eu->Mn,g,24,0.29499815017818265,rejected_radiusmatch_high,,124
LiCr2Ge3,mp-637249,Eu->Cr,g,24,0.29499815017818265,rejected_radiusmatch_high,,124
AlFe,mp-1189619,Eu->Fe,e,12,0.32749937464049467,rejected_radiusmatch_high,,84
AlCo,mp-1189619,Eu->Co,e,12,0.3530282087681964,rejected_radiusmatch_high,,84
AlNi,mp-1189619,Eu->Ni,e,12,0.3530282087681964,rejected_radiusmatch_high,,84
MnAl,mp-1189619,Eu->Mn,e,12,0.32749937464049467,rejected_radiusmatch_high,,84
AlCr,mp-1189619,Eu->Cr,e,12,0.32749937464049467,rejected_radiusmatch_high,,84
FeN3O13,mp-1197736,Ce->Fe,c,136,0.402219372769955,rejected_radiusmatch_high,,256
CoN3O13,mp-1197736,Ce->Co,c,136,0.38727485708920395,rejected_radiusmatch_high,,256
NiN3O13,mp-1197736,Ce->Ni,c,136,0.38727485708920395,rejected_radiusmatch_high,,256
MnN3O13,mp-1197736,Ce->Mn,c,136,0.402219372769955,rejected_radiusmatch_high,,256
CrN3O13,mp-1197736,Ce->Cr,c,136,0.402219372769955,rejected_radiusmatch_high,,256
FeI2,mp-570799,Eu->Fe,c,24,0.2222362584016069,rejected_radiusmatch_high,,112
CoI2,mp-570799,Eu->Co,c,24,0.24445873582709057,rejected_radiusmatch_high,,112
NiI2,mp-570799,Eu->Ni,c,24,0.24445873582709057,rejected_radiusmatch_high,,112
MnI2,mp-570799,Eu->Mn,c,24,0.2222362584016069,rejected_radiusmatch_high,,112
CrI2,mp-570799,Eu->Cr,c,24,0.2222362584016069,rejected_radiusmatch_high,,112
Na5FeO4,mp-780173,Gd->Fe,c,80,0.3211113594068075,rejected_radiusmatch_high,,304
Na5CoO4,mp-780173,Gd->Co,c,80,0.31033534923866163,rejected_radiusmatch_high,,304
Na5NiO4,mp-780173,Gd->Ni,c,80,0.31033534923866163,rejected_radiusmatch_high,,304
Na5MnO4,mp-780173,Gd->Mn,c,80,0.3211113594068075,rejected_radiusmatch_high,,304
Na5CrO4,mp-780173,Gd->Cr,c,80,0.3211113594068075,rejected_radiusmatch_high,,304
Fe2Cu,mp-1102243,Eu->Fe,c,12,0.13725131828326068,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Fe2Cu__from_mp-1102243__EutoFe__radiusmatch_ok.cif,32
Co2Cu,mp-1102243,Eu->Co,c,12,0.15831152788109878,rejected_radiusmatch_high,,32
CuNi2,mp-1102243,Eu->Ni,c,12,0.15831152788109878,rejected_radiusmatch_high,,32
Mn2Cu,mp-1102243,Eu->Mn,c,12,0.13725131828326068,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Mn2Cu__from_mp-1102243__EutoMn__radiusmatch_ok.cif,32
Cr2Cu,mp-1102243,Eu->Cr,c,12,0.13725131828326068,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Cr2Cu__from_mp-1102243__EutoCr__radiusmatch_ok.cif,32
InFe2,mp-1095519,Eu->Fe,c,12,0.17563359190310635,rejected_radiusmatch_high,,76
InCo2,mp-1095519,Eu->Co,c,12,0.19590313659109085,rejected_radiusmatch_high,,76
InNi2,mp-1095519,Eu->Ni,c,12,0.19590313659109085,rejected_radiusmatch_high,,76
Mn2In,mp-1095519,Eu->Mn,c,12,0.17563359190310635,rejected_radiusmatch_high,,76
Cr2In,mp-1095519,Eu->Cr,c,12,0.17563359190310635,rejected_radiusmatch_high,,76
Fe2Ge,mp-1095642,Eu->Fe,c,12,0.2540217996958728,rejected_radiusmatch_high,,56
Co2Ge,mp-1095642,Eu->Co,c,12,0.27813760353617795,rejected_radiusmatch_high,,56
Ni2Ge,mp-1095642,Eu->Ni,c,12,0.27813760353617795,rejected_radiusmatch_high,,56
Mn2Ge,mp-1095642,Eu->Mn,c,12,0.2540217996958728,rejected_radiusmatch_high,,56
Cr2Ge,mp-1095642,Eu->Cr,c,12,0.2540217996958728,rejected_radiusmatch_high,,56
Fe2Si,mp-1102477,Eu->Fe,c,12,0.31950562975600255,rejected_radiusmatch_high,,56
Co2Si,mp-1102477,Eu->Co,c,12,0.34643431607755354,rejected_radiusmatch_high,,56
SiNi2,mp-1102477,Eu->Ni,c,12,0.34643431607755354,rejected_radiusmatch_high,,56
Mn2Si,mp-1102477,Eu->Mn,c,12,0.31950562975600255,rejected_radiusmatch_high,,56
Cr2Si,mp-1102477,Eu->Cr,c,12,0.31950562975600255,rejected_radiusmatch_high,,56
Fe2Sn,mp-1213070,Eu->Fe,c,12,0.33036165248183036,rejected_radiusmatch_high,,88
Co2Sn,mp-1213070,Eu->Co,c,12,0.35411811056186293,rejected_radiusmatch_high,,88
Ni2Sn,mp-1213070,Eu->Ni,c,12,0.35411811056186293,rejected_radiusmatch_high,,88
